date,trend_slug,trend_label,average_relative_interest,countries_available,start_date,months_from_start
2024-02-01,camelbak_water_bottle,CamelBak,0.006535947712418301,6,2012-02-01,144
2024-02-01,frank_green_water_bottle,Frank Green,0.05470007246948307,6,2020-06-01,44
2024-02-01,hydro_flask_water_bottle,Hydro Flask,0.002761431040119565,6,2018-08-01,66
2024-02-01,owala_water_bottle,Owala,0.046001881787651515,6,2022-08-01,18
2024-02-01,stanley_water_bottle,Stanley,0.03962947581839894,6,2022-09-01,17
2024-02-01,yeti_water_bottle,Yeti,0.08281827587057984,6,2018-08-01,66
2024-03-01,camelbak_water_bottle,CamelBak,0.00620722660923666,6,2012-02-01,145
2024-03-01,frank_green_water_bottle,Frank Green,0.048349244855916136,6,2020-06-01,45
2024-03-01,hydro_flask_water_bottle,Hydro Flask,0.0021645021645021645,6,2018-08-01,67
2024-03-01,owala_water_bottle,Owala,0.04920203193232508,6,2022-08-01,19
2024-03-01,stanley_water_bottle,Stanley,0.035628171034889786,6,2022-09-01,18
2024-03-01,yeti_water_bottle,Yeti,0.07802883674219363,6,2018-08-01,67
2024-04-01,camelbak_water_bottle,CamelBak,0.00644228783811687,6,2012-02-01,146
2024-04-01,frank_green_water_bottle,Frank Green,0.044785791393619295,6,2020-06-01,46
2024-04-01,hydro_flask_water_bottle,Hydro Flask,0.00228310502283105,6,2018-08-01,68
2024-04-01,owala_water_bottle,Owala,0.05057499436384814,6,2022-08-01,20
2024-04-01,stanley_water_bottle,Stanley,0.028280337888733492,6,2022-09-01,19
2024-04-01,yeti_water_bottle,Yeti,0.0715771539759985,6,2018-08-01,68
2024-05-01,camelbak_water_bottle,CamelBak,0.004813594365833172,6,2012-02-01,147
2024-05-01,frank_green_water_bottle,Frank Green,0.043667094168014224,6,2020-06-01,47
2024-05-01,hydro_flask_water_bottle,Hydro Flask,0.002242152466367713,6,2018-08-01,69
2024-05-01,owala_water_bottle,Owala,0.0484227947285514,6,2022-08-01,21
2024-05-01,stanley_water_bottle,Stanley,0.023755765158904863,6,2022-09-01,20
2024-05-01,yeti_water_bottle,Yeti,0.06647815360040064,6,2018-08-01,69
2024-06-01,camelbak_water_bottle,CamelBak,0.005026332492752131,6,2012-02-01,148
2024-06-01,frank_green_water_bottle,Frank Green,0.04111821754445901,6,2020-06-01,48
2024-06-01,hydro_flask_water_bottle,Hydro Flask,0.0021645021645021645,6,2018-08-01,70
2024-06-01,owala_water_bottle,Owala,0.05187336234774901,6,2022-08-01,22
2024-06-01,stanley_water_bottle,Stanley,0.023630653871733576,6,2022-09-01,21
2024-06-01,yeti_water_bottle,Yeti,0.0629432656315798,6,2018-08-01,70
2024-07-01,camelbak_water_bottle,CamelBak,0.00459495523415978,6,2012-02-01,149
2024-07-01,frank_green_water_bottle,Frank Green,0.040076110746034226,6,2020-06-01,49
2024-07-01,hydro_flask_water_bottle,Hydro Flask,0.0020661157024793385,6,2018-08-01,71
2024-07-01,owala_water_bottle,Owala,0.05611042012538476,6,2022-08-01,23
2024-07-01,stanley_water_bottle,Stanley,0.02516261578106509,6,2022-09-01,22
2024-07-01,yeti_water_bottle,Yeti,0.062307871290263515,6,2018-08-01,71
2024-08-01,camelbak_water_bottle,CamelBak,0.00604541476581844,6,2012-02-01,150
2024-08-01,frank_green_water_bottle,Frank Green,0.038240846991582804,6,2020-06-01,50
2024-08-01,hydro_flask_water_bottle,Hydro Flask,0.0019305019305019308,6,2018-08-01,72
2024-08-01,owala_water_bottle,Owala,0.07097577115387964,6,2022-08-01,24
2024-08-01,stanley_water_bottle,Stanley,0.02689097476653989,6,2022-09-01,23
2024-08-01,yeti_water_bottle,Yeti,0.06315574951866926,6,2018-08-01,72
2024-09-01,camelbak_water_bottle,CamelBak,0.005790475351024629,6,2012-02-01,151
2024-09-01,frank_green_water_bottle,Frank Green,0.0348292864069443,6,2020-06-01,51
2024-09-01,hydro_flask_water_bottle,Hydro Flask,0.0019011406844106462,6,2018-08-01,73
2024-09-01,owala_water_bottle,Owala,0.0768224600614834,6,2022-08-01,25
2024-09-01,stanley_water_bottle,Stanley,0.026755951792699375,6,2022-09-01,24
2024-09-01,yeti_water_bottle,Yeti,0.06832571440563252,6,2018-08-01,73
2024-10-01,camelbak_water_bottle,CamelBak,0.007156405256306936,6,2012-02-01,152
2024-10-01,frank_green_water_bottle,Frank Green,0.03359074488541863,6,2020-06-01,52
2024-10-01,hydro_flask_water_bottle,Hydro Flask,0.0020325203252032522,6,2018-08-01,74
2024-10-01,owala_water_bottle,Owala,0.07914845295520742,6,2022-08-01,26
2024-10-01,stanley_water_bottle,Stanley,0.02718774184316675,6,2022-09-01,25
2024-10-01,yeti_water_bottle,Yeti,0.07215512002454598,6,2018-08-01,74
2024-11-01,camelbak_water_bottle,CamelBak,0.00627120286905108,6,2012-02-01,153
2024-11-01,frank_green_water_bottle,Frank Green,0.036676761868041245,6,2020-06-01,53
2024-11-01,hydro_flask_water_bottle,Hydro Flask,0.002155172413793104,6,2018-08-01,75
2024-11-01,owala_water_bottle,Owala,0.078218747711923,6,2022-08-01,27
2024-11-01,stanley_water_bottle,Stanley,0.029603028131904657,6,2022-09-01,26
2024-11-01,yeti_water_bottle,Yeti,0.07903338839983698,6,2018-08-01,75
2024-12-01,camelbak_water_bottle,CamelBak,0.0063208525551621784,6,2012-02-01,154
2024-12-01,frank_green_water_bottle,Frank Green,0.03837000562565618,6,2020-06-01,54
2024-12-01,hydro_flask_water_bottle,Hydro Flask,0.002074688796680498,6,2018-08-01,76
2024-12-01,owala_water_bottle,Owala,0.08652896019338102,6,2022-08-01,28
2024-12-01,stanley_water_bottle,Stanley,0.0329758135357077,6,2022-09-01,27
2024-12-01,yeti_water_bottle,Yeti,0.09116068804374944,6,2018-08-01,76
2025-01-01,camelbak_water_bottle,CamelBak,0.005821788174729351,6,2012-02-01,155
2025-01-01,frank_green_water_bottle,Frank Green,0.038631182489817444,6,2020-06-01,55
2025-01-01,hydro_flask_water_bottle,Hydro Flask,0.002631087308506663,6,2018-08-01,77
2025-01-01,owala_water_bottle,Owala,0.08753047352948111,6,2022-08-01,29
2025-01-01,stanley_water_bottle,Stanley,0.03391715062484159,6,2022-09-01,28
2025-01-01,yeti_water_bottle,Yeti,0.09254030676701618,6,2018-08-01,77
2025-02-01,camelbak_water_bottle,CamelBak,0.006270398751241663,6,2012-02-01,156
2025-02-01,frank_green_water_bottle,Frank Green,0.03581677782507923,6,2020-06-01,56
2025-02-01,hydro_flask_water_bottle,Hydro Flask,0.002772302336572489,6,2018-08-01,78
2025-02-01,owala_water_bottle,Owala,0.08135125286490719,6,2022-08-01,30
2025-02-01,stanley_water_bottle,Stanley,0.03330796398062542,6,2022-09-01,29
2025-02-01,yeti_water_bottle,Yeti,0.09213255072940167,6,2018-08-01,78
2025-03-01,camelbak_water_bottle,CamelBak,0.0077223771253622,6,2012-02-01,157
2025-03-01,frank_green_water_bottle,Frank Green,0.03361365594841075,6,2020-06-01,57
2025-03-01,hydro_flask_water_bottle,Hydro Flask,0.0031666704186458353,6,2018-08-01,79
2025-03-01,owala_water_bottle,Owala,0.07056300534998378,6,2022-08-01,31
2025-03-01,stanley_water_bottle,Stanley,0.032274477559469016,6,2022-09-01,30
2025-03-01,yeti_water_bottle,Yeti,0.0832772590777403,6,2018-08-01,79
2025-04-01,camelbak_water_bottle,CamelBak,0.007892076536144333,6,2012-02-01,158
2025-04-01,frank_green_water_bottle,Frank Green,0.03338877067690627,6,2020-06-01,58
2025-04-01,hydro_flask_water_bottle,Hydro Flask,0.0015432098765432098,6,2018-08-01,80
2025-04-01,owala_water_bottle,Owala,0.07061802157956004,6,2022-08-01,32
2025-04-01,stanley_water_bottle,Stanley,0.030246623035084574,6,2022-09-01,31
2025-04-01,yeti_water_bottle,Yeti,0.08213156477498067,6,2018-08-01,80
2025-05-01,camelbak_water_bottle,CamelBak,0.007522422243296692,6,2012-02-01,159
2025-05-01,frank_green_water_bottle,Frank Green,0.03195639701663799,6,2020-06-01,59
2025-05-01,hydro_flask_water_bottle,Hydro Flask,0.0014947683109118087,6,2018-08-01,81
2025-05-01,owala_water_bottle,Owala,0.07361563792483176,6,2022-08-01,33
2025-05-01,stanley_water_bottle,Stanley,0.0301252803474665,6,2022-09-01,32
2025-05-01,yeti_water_bottle,Yeti,0.0785781274176488,6,2018-08-01,81
2025-06-01,camelbak_water_bottle,CamelBak,0.006113663531450794,6,2012-02-01,160
2025-06-01,frank_green_water_bottle,Frank Green,0.03125546751277745,6,2020-06-01,60
2025-06-01,hydro_flask_water_bottle,Hydro Flask,0.0014492753623188404,6,2018-08-01,82
2025-06-01,owala_water_bottle,Owala,0.07212730133656318,6,2022-08-01,34
2025-06-01,stanley_water_bottle,Stanley,0.027878932204481944,6,2022-09-01,33
2025-06-01,yeti_water_bottle,Yeti,0.07454943913075482,6,2018-08-01,82
2025-07-01,camelbak_water_bottle,CamelBak,0.00556686616954474,6,2012-02-01,161
2025-07-01,frank_green_water_bottle,Frank Green,0.02784215784215784,6,2020-06-01,61
2025-07-01,hydro_flask_water_bottle,Hydro Flask,0.001953125,6,2018-08-01,83
2025-07-01,owala_water_bottle,Owala,0.07554818607774273,6,2022-08-01,35
2025-07-01,stanley_water_bottle,Stanley,0.027286724248315995,6,2022-09-01,34
2025-07-01,yeti_water_bottle,Yeti,0.07388904250511394,6,2018-08-01,83
2025-08-01,camelbak_water_bottle,CamelBak,0.005090990337252116,6,2012-02-01,162
2025-08-01,frank_green_water_bottle,Frank Green,0.028720724224353983,6,2020-06-01,62
2025-08-01,hydro_flask_water_bottle,Hydro Flask,0.0017985611510791366,6,2018-08-01,84
2025-08-01,owala_water_bottle,Owala,0.08325840370634353,6,2022-08-01,36
2025-08-01,stanley_water_bottle,Stanley,0.02452297808622686,6,2022-09-01,35
2025-08-01,yeti_water_bottle,Yeti,0.07694912174009251,6,2018-08-01,84
2025-09-01,camelbak_water_bottle,CamelBak,0.0058193445243804945,6,2012-02-01,163
2025-09-01,frank_green_water_bottle,Frank Green,0.02835107614842705,6,2020-06-01,63
2025-09-01,hydro_flask_water_bottle,Hydro Flask,0.0017985611510791366,6,2018-08-01,85
2025-09-01,owala_water_bottle,Owala,0.09620350371543634,6,2022-08-01,37
2025-09-01,stanley_water_bottle,Stanley,0.026321044204688365,6,2022-09-01,36
2025-09-01,yeti_water_bottle,Yeti,0.07750406260274018,6,2018-08-01,85
2025-10-01,camelbak_water_bottle,CamelBak,0.007099352625562823,6,2012-02-01,164
2025-10-01,frank_green_water_bottle,Frank Green,0.02819423068805746,6,2020-06-01,64
2025-10-01,hydro_flask_water_bottle,Hydro Flask,0.0013386880856760374,6,2018-08-01,86
2025-10-01,owala_water_bottle,Owala,0.09795836246840427,6,2022-08-01,38
2025-10-01,stanley_water_bottle,Stanley,0.026837669899627214,6,2022-09-01,37
2025-10-01,yeti_water_bottle,Yeti,0.07743778624241118,6,2018-08-01,86
2025-11-01,camelbak_water_bottle,CamelBak,0.00787819069069069,6,2012-02-01,165
2025-11-01,frank_green_water_bottle,Frank Green,0.0251628861003861,6,2020-06-01,65
2025-11-01,hydro_flask_water_bottle,Hydro Flask,0.002369359008865725,6,2018-08-01,87
2025-11-01,owala_water_bottle,Owala,0.11054288918229956,6,2022-08-01,39
2025-11-01,stanley_water_bottle,Stanley,0.03160312380782817,6,2022-09-01,38
2025-11-01,yeti_water_bottle,Yeti,0.08464300285175368,6,2018-08-01,87
2025-12-01,camelbak_water_bottle,CamelBak,0.007096557206628755,6,2012-02-01,166
2025-12-01,frank_green_water_bottle,Frank Green,0.027590583820847264,6,2020-06-01,66
2025-12-01,hydro_flask_water_bottle,Hydro Flask,0.002926175338684646,6,2018-08-01,88
2025-12-01,owala_water_bottle,Owala,0.12087044283526127,6,2022-08-01,40
2025-12-01,stanley_water_bottle,Stanley,0.034763876112962035,6,2022-09-01,39
2025-12-01,yeti_water_bottle,Yeti,0.09567390165945515,6,2018-08-01,88
2026-01-01,camelbak_water_bottle,CamelBak,0.006539559014267185,6,2012-02-01,167
2026-01-01,frank_green_water_bottle,Frank Green,0.02543704714019103,6,2020-06-01,67
2026-01-01,hydro_flask_water_bottle,Hydro Flask,0.002788346872807212,6,2018-08-01,89
2026-01-01,owala_water_bottle,Owala,0.12246086682237318,6,2022-08-01,41
2026-01-01,stanley_water_bottle,Stanley,0.03623391294303102,6,2022-09-01,40
2026-01-01,yeti_water_bottle,Yeti,0.09782451658546866,6,2018-08-01,89
2026-02-01,camelbak_water_bottle,CamelBak,0.00566452910851251,6,2012-02-01,168
2026-02-01,frank_green_water_bottle,Frank Green,0.025725582972365074,6,2020-06-01,68
2026-02-01,hydro_flask_water_bottle,Hydro Flask,0.0019307203052132016,6,2018-08-01,90
2026-02-01,owala_water_bottle,Owala,0.1072009684451627,6,2022-08-01,42
2026-02-01,stanley_water_bottle,Stanley,0.03205304215784941,6,2022-09-01,41
2026-02-01,yeti_water_bottle,Yeti,0.09159644831234137,6,2018-08-01,90
2026-03-01,camelbak_water_bottle,CamelBak,0.005270191515443821,6,2012-02-01,169
2026-03-01,frank_green_water_bottle,Frank Green,0.0209149735736822,6,2020-06-01,69
2026-03-01,hydro_flask_water_bottle,Hydro Flask,0.002178108629721533,6,2018-08-01,91
2026-03-01,owala_water_bottle,Owala,0.09360437394575567,6,2022-08-01,43
2026-03-01,stanley_water_bottle,Stanley,0.02869222215547806,6,2022-09-01,42
2026-03-01,yeti_water_bottle,Yeti,0.07930365931396637,6,2018-08-01,91
2026-04-01,camelbak_water_bottle,CamelBak,0.0046462063086104,6,2012-02-01,170
2026-04-01,frank_green_water_bottle,Frank Green,0.02071325174365048,6,2020-06-01,70
2026-04-01,hydro_flask_water_bottle,Hydro Flask,0.003321934538348803,6,2018-08-01,92
2026-04-01,owala_water_bottle,Owala,0.08897108447846835,6,2022-08-01,44
2026-04-01,stanley_water_bottle,Stanley,0.028126735284198633,6,2022-09-01,43
2026-04-01,yeti_water_bottle,Yeti,0.07603636892002184,6,2018-08-01,92
2026-05-01,camelbak_water_bottle,CamelBak,0.0039538816093160935,6,2012-02-01,171
2026-05-01,frank_green_water_bottle,Frank Green,0.01747668566621706,6,2020-06-01,71
2026-05-01,hydro_flask_water_bottle,Hydro Flask,0.0037961735722929755,6,2018-08-01,93
2026-05-01,owala_water_bottle,Owala,0.08655810475272968,6,2022-08-01,45
2026-05-01,stanley_water_bottle,Stanley,0.029060222791414247,6,2022-09-01,44
2026-05-01,yeti_water_bottle,Yeti,0.07449916990368581,6,2018-08-01,93
2026-06-01,camelbak_water_bottle,CamelBak,0.007030140708462567,6,2012-02-01,172
2026-06-01,frank_green_water_bottle,Frank Green,0.01615581098339719,6,2020-06-01,72
2026-06-01,hydro_flask_water_bottle,Hydro Flask,0.0036429993364299937,6,2018-08-01,94
2026-06-01,owala_water_bottle,Owala,0.08284860284179152,6,2022-08-01,46
2026-06-01,stanley_water_bottle,Stanley,0.02713107373215548,6,2022-09-01,45
2026-06-01,yeti_water_bottle,Yeti,0.07567875511392401,6,2018-08-01,94
